animeID,title,alternative_title,type,year,score,episodes,mal_url,sequel,image_url,genres,genres_detailed
11265,Xue Ying Ling Zhu 3rd Season,,ONA,2021,7.25,26,https://myanimelist.net/anime/49569,False,https://cdn.myanimelist.net/images/anime/1490/120175.jpg,"['Action', 'Adventure', 'Fantasy', 'Romance']","['action', 'adventure', 'beastman', 'cg-anime', 'chinese production', 'fantasy', 'historical', 'magic', 'martial arts', 'monster', 'romance', 'swords & co']"
11266,Battle Spirits: Heroes,,TV,2011,5.84,50,https://myanimelist.net/anime/11017,True,https://cdn.myanimelist.net/images/anime/1421/135408.jpg,['Sci-Fi'],"['action', 'based on a card game', 'brain games and gambling', 'card battle', 'card games', 'competition', 'contemporary fantasy', 'fantasy', 'game', 'gaming – card games', 'ganbatte', 'japanese production', 'kids', 'magic', 'present', 'proxy battles', 'school', 'sci-fi', 'sequel', 'shounen', 'sports', 'strategy game', 'supernatural drama', 'tournament']"
11267,Battle Spirits: Kakumei no Galette,,ONA,2020,6.36,5,https://myanimelist.net/anime/41137,False,https://cdn.myanimelist.net/images/anime/1999/111804.jpg,"['Adventure', 'Sci-Fi']","['action', 'adventure', 'based on a card game', 'card battle', 'card battles', 'card games', 'cg-anime', 'demon', 'demons', 'game', 'gaming – card games', 'japanese production', 'kids', 'military', 'mythology', 'sci-fi', 'science fiction', 'strategy game']"
11268,Thermae Romae x Yoyogi Animation Gakuin Collaboration,,SPECIAL,2012,6.27,1,https://myanimelist.net/anime/13969,False,https://cdn.myanimelist.net/images/anime/8/38659.jpg,['Comedy'],"['anime & movie', 'anime industry', 'based on a manga', 'comedy', 'historical', 'otaku culture', 'present', 'promotional', 'seinen', 'short episodes', 'shorts']"
11269,Bear Bear Bear Kuma Punch!,,ONA,2023,6.33,5,https://myanimelist.net/anime/55225,False,https://cdn.myanimelist.net/images/anime/1462/135716.jpg,['Comedy'],"['alternative world', 'based on a light novel', 'bears', 'chibi', 'chibi style', 'comedy', 'cute girls doing cute things', 'fantasy', 'game elements', 'isekai', 'person in a strange world', 'short episodes', 'slice of life', 'super deformed', 'virtual reality']"
11270,Hawk's Trouble Consultation Room,Hawk no Onayami Soudanshitsu,ONA,2019,5.58,39,https://myanimelist.net/anime/42490,False,https://cdn.myanimelist.net/images/anime/1622/111168.jpg,['Comedy'],"['animal protagonists', 'chibi', 'comedy', 'non-human protagonists', 'pigs', 'short episodes']"
11271,Sakugasaku,,SPECIAL,2020,6.63,1,https://myanimelist.net/anime/42935,False,https://cdn.myanimelist.net/images/anime/1227/109345.jpg,['Comedy'],"['action', 'anime & movie', 'anime industry', 'drawing', 'indefinite', 'japanese production', 'meta', 'music', 'otaku culture', 'the arts', 'work']"
11272,Untitled World,,SPECIAL,2020,6.79,1,https://myanimelist.net/anime/53365,False,https://cdn.myanimelist.net/images/anime/1335/129240.jpg,"['Action', 'Sci-Fi']","['action', 'based on a mobile game', 'fantasy', 'music', 'promotional', 'sci-fi']"
11273,Ghost Dive,,SPECIAL,2023,6.63,1,https://myanimelist.net/anime/56712,False,https://cdn.myanimelist.net/images/anime/1852/138624.jpg,"['Action', 'Sci-Fi']","['ghost', 'music', 'supernatural']"
11274,Ashen,,SPECIAL,2023,6.8,1,https://myanimelist.net/anime/56994,False,https://cdn.myanimelist.net/images/anime/1490/139305.jpg,"['Action', 'Sci-Fi']","['fantasy', 'music']"
11275,Last Of Me,,SPECIAL,2020,6.33,1,https://myanimelist.net/anime/55371,False,https://cdn.myanimelist.net/images/anime/1489/136011.jpg,"['Action', 'Fantasy']","['action', 'fantasy', 'music', 'tragedy']"
11276,End Like This,,SPECIAL,2021,6.27,1,https://myanimelist.net/anime/55372,False,https://cdn.myanimelist.net/images/anime/1336/136013.jpg,"['Action', 'Fantasy']","['action', 'cg-anime', 'dystopian', 'fantasy', 'kemonomimi', 'magic', 'music', 'tragedy', 'war']"
11277,Ain't Seen Nothing Like This,,SPECIAL,2022,6.64,1,https://myanimelist.net/anime/55364,False,https://cdn.myanimelist.net/images/anime/1851/135996.jpg,['Action'],"['action', 'crime', 'full cgi', 'guns', 'magic', 'music']"
11278,Snorlax Sleeping!,Kabigon Sleeping!,SPECIAL,2024,6.14,1,https://myanimelist.net/anime/58140,False,https://cdn.myanimelist.net/images/anime/1611/141453.jpg,['Action'],"['alternative world', 'comedy', 'family friendly', 'fantasy', 'independent anime', 'kids', 'monster', 'monsters', 'music', 'slice of life']"
11279,Pokedance,,SPECIAL,2024,6.86,1,https://myanimelist.net/anime/58244,False,https://cdn.myanimelist.net/images/anime/1258/141641.jpg,['Action'],"['dancing', 'fantasy', 'independent anime', 'kids', 'music', 'promotional']"
11280,Touken Ranbu: Hanamaru - Makuai Kaisouroku,,MOVIE,2017,6.69,1,https://myanimelist.net/anime/36444,False,https://cdn.myanimelist.net/images/anime/6/87948.jpg,"['Action', 'Comedy', 'Fantasy']","['action', 'anthropomorphic', 'based on a video game', 'comedy', 'compilation', 'cute boys doing cute things', 'drama', 'ensemble cast', 'episodic', 'fantasy', 'historical', 'japanese production', 'primarily male cast', 'recap', 'samurai', 'slapstick', 'slice of life', 'slice of life drama', 'swordplay', 'swords & co', 'time manipulation']"
11281,Chou Supercar Gattiger,,TV,1977,5.8,25,https://myanimelist.net/anime/9881,False,https://cdn.myanimelist.net/images/anime/5/27329.jpg,"['Action', 'Sci-Fi']","['action', 'adventure', 'cars', 'combining mecha', 'japanese production', 'mecha', 'motorsport', 'present', 'racing', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'speculative fiction', 'sports']"
11282,Blood and Heart: The Legendary Life of a Japanese Youth in China,Xue Yu Xin,ONA,2022,6.69,12,https://myanimelist.net/anime/51549,False,https://cdn.myanimelist.net/images/anime/1111/122422.jpg,['Drama'],"['action', 'based on a manga', 'biographical', 'chinese animation', 'chinese production', 'drama', 'foreign', 'historical', 'male protagonist', 'military', 'violence', 'war']"
11283,Tokyo Loop,,MOVIE,2006,5.21,1,https://myanimelist.net/anime/4761,False,https://cdn.myanimelist.net/images/anime/8/24467.jpg,"['Avant Garde', 'Comedy']","['abstract', 'anthology', 'avant garde', 'avant-garde', 'black and white', 'collections', 'comedy', 'dementia', 'episodic', 'japanese production', 'live-action imagery', 'mixed media', 'new', 'no dialogue', 'nudity', 'short movie']"
11284,The Story of a Family,Kazoku no Hanashi,ONA,2013,6.35,1,https://myanimelist.net/anime/21333,False,https://cdn.myanimelist.net/images/anime/11/69067.jpg,['Drama'],"['band', 'drama', 'music', 'present', 'shorts']"
11285,Amanatsu,,MOVIE,2010,5.62,1,https://myanimelist.net/anime/9595,False,https://cdn.myanimelist.net/images/anime/2/26578.jpg,['Sci-Fi'],"['adventure', 'angst', 'artificial intelligence', 'cg animation', 'cg-anime', 'cgi', 'coming of age', 'cyberpunk', 'daily life', 'denpa', 'disaster', 'drama', 'female protagonist', 'flashback', 'full cgi', 'future', 'japanese production', 'mecha', 'military', 'original work', 'post apocalypse', 'post-apocalyptic', 'robot', 'robot helper', 'robots & android', 'school life', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'short episodes', 'short movie', 'shorts', 'speculative fiction', 'suicidal', 'suicide', 'time']"
11286,Tesagure! Bukatsumono Encore,,TV,2014,6.6,12,https://myanimelist.net/anime/21851,False,https://cdn.myanimelist.net/images/anime/7/58483.jpg,['Comedy'],"['breaking the fourth wall', 'cg animation', 'cgi', 'comedy', 'cute girls doing cute things', 'dullahan', 'ensemble cast', 'full cgi', 'half-length episodes', 'japanese production', 'mahjong', 'meta', 'new', 'nonsense-comedy', 'parody', 'present', 'primarily female cast', 'school', 'school club', 'school life', 'short episodes', 'slice of life', 'surreal comedy']"
11287,Hiyoko no Basket Movie: Last Game 0401,,ONA,2017,6.45,1,https://myanimelist.net/anime/35327,False,https://cdn.myanimelist.net/images/anime/1586/139665.jpg,"['Comedy', 'Sports']","['animal protagonists', 'basketball', 'birds', 'comedy', 'kuudere', 'non-human protagonists', 'parody', 'short episodes', 'sports']"
11288,Giant Gorg,,TV,1984,7.13,26,https://myanimelist.net/anime/3327,False,https://cdn.myanimelist.net/images/anime/1784/97034.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'adventure', 'alien', 'aliens', 'america', 'americas', 'ancient aliens', 'car chases', 'comedy', 'coming of age', 'corporation', 'criminal organization', 'daikaijuu', 'earth', 'foreign', 'gunfights', 'guns', 'hero of strong character', 'humanoid alien', 'island', 'japanese production', 'lost civilization', 'male protagonist', 'mecha', 'military', 'multi-anime projects', 'new', 'new york', 'orphan', 'place', 'plot continuity', 'religion', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'speculative fiction', 'super robot', 'super robot wars', 'tanks', 'thriller', 'united states']"
11289,Ninja Robots,Ninja Senshi Tobikage,TV,1985,6.85,43,https://myanimelist.net/anime/3059,False,https://cdn.myanimelist.net/images/anime/7/20897.jpg,"['Action', 'Adventure', 'Sci-Fi']","['action', 'adventure', 'alien', 'alien invasion', 'aliens', 'americas', 'asia', 'australia', 'earth', 'fighting', 'future', 'humanoid alien', 'japan', 'japanese production', 'language barrier', 'mars', 'martial arts', 'mecha', 'moon', 'multi-anime projects', 'ninja', 'oceania', 'original work', 'other planet', 'piloted robot', 'place', 'rivalry', 'robot', 'romance', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'space', 'space battles', 'speculative fiction', 'strong male lead', 'super robot wars', 'tanks', 'time', 'world domination']"
11290,Matchless Raijin-Oh,Zettai Muteki Raijin-Oh,TV,1991,6.32,51,https://myanimelist.net/anime/1897,False,https://cdn.myanimelist.net/images/anime/1152/91073.jpg,"['Adventure', 'Sci-Fi']","['action', 'adults are useless', 'adventure', 'comedy', 'contemporary fantasy', 'daikaijuu', 'ending', 'ensemble cast', 'fantasy', 'gattai', 'happy ending', 'japanese production', 'mecha', 'military is useless', 'monster of the week', 'multi-anime projects', 'primarily child cast', 'robot', 'school', 'school life', 'sci-fi', 'science fiction', 'shounen', 'slapstick', 'speculative fiction', 'super robot', 'super robot wars', 'super robots', 'transforming craft', 'transforming mecha', 'tropes']"
11291,Time Stranger,Sengoku Majin Goushougun: Toki no Etranger,MOVIE,1985,6.37,1,https://myanimelist.net/anime/2511,False,https://cdn.myanimelist.net/images/anime/4/50909.jpg,"['Action', 'Sci-Fi']","['action', 'adventure', 'against destiny', 'angst', 'car chases', 'cars', 'character driven', 'charismatic', 'child abuse', 'comedy', 'coming of age', 'demon', 'drama', 'dystopia', 'earth', 'fantasy', 'fantasy world', 'fate', 'female protagonist', 'fictional location', 'flashback', 'friendship', 'future', 'gore', 'gun - to be split and deleted', 'gunfights', 'guns', 'healthcare and medicine', 'horror', 'imperial stormtrooper marksmanship academy', 'japanese production', 'journey to the center of the mind', 'law and order', 'male protagonist', 'martial arts', 'motorcycles', 'original work', 'orphan', 'other planet', 'pet', 'philosophy', 'place', 'plot continuity', 'plot twists', 'police', 'pornography', 'primarily adult cast', 'primarily male cast', 'prostitution', 'psychological drama', 'rotten world', 'samurai', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'seinen', 'shounen', 'space', 'speculative fiction', 'strong female lead', 'stubborn', 'survival', 'swordplay', 'time', 'tragedy', 'tropes', 'urban', 'violence', 'zombie']"
11292,SD GUNDAM WORLD HEROES,SD Gundam World Heroes,ONA,2021,5.69,24,https://myanimelist.net/anime/44041,False,https://cdn.myanimelist.net/images/anime/1390/115029.jpg,"['Action', 'Sci-Fi']","['action', 'amnesia', 'cg animation', 'cgi', 'chibi', 'japanese production', 'mecha', 'non-human protagonists', 'sci fi', 'sci-fi', 'sentient mecha']"
11293,Votoms Finder Armored Trooperoid,Votoms Finder,OVA,2010,6.04,1,https://myanimelist.net/anime/8249,False,https://cdn.myanimelist.net/images/anime/10/23339.jpg,"['Action', 'Drama', 'Sci-Fi']","['action', 'action drama', 'crime', 'daikaijuu', 'damsel in distress', 'drama', 'future', 'giant insects', 'japanese production', 'kidnapping', 'mecha', 'military', 'original work', 'other planet', 'piloted robot', 'place', 'real robot', 'real robots', 'robot', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'slice of life', 'space', 'speculative fiction', 'time']"
11294,Armored Trooper Votoms: Phantom Arc,Soukou Kihei Votoms: Genei-hen,OVA,2010,6.65,6,https://myanimelist.net/anime/8017,False,https://cdn.myanimelist.net/images/anime/1553/97716.jpg,"['Action', 'Drama', 'Sci-Fi']","['action', 'adventure', 'ancient aliens', 'corrupt church', ""coup d'etat"", 'desert', 'drama', 'future', 'genetic modification', 'human enhancement', 'japanese production', 'jungle', 'lost technology', 'mecha', 'military', 'multi-anime projects', 'new', 'original work', 'other planet', 'piloted robot', 'place', 'real robot', 'real robots', 'religion', 'robot', 'rotten world', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'space', 'space travel', 'speculative fiction', 'super robot wars', 'time', 'tropes', 'violence']"
11295,Armored Trooper Votoms: Case; Irvine,Soukou Kihei Votoms: Case;Irvine,OVA,2010,6.36,1,https://myanimelist.net/anime/8248,False,https://cdn.myanimelist.net/images/anime/7/23338.jpg,"['Drama', 'Sci-Fi']","['3d cg animation', 'action', 'action drama', 'cgi', 'collateral damage', 'crime', 'death', 'disaster', 'drama', 'ecchi', 'future', 'gore', 'japanese production', 'kids in war', 'male protagonist', 'massacre', 'mecha', 'military', 'murder', 'nearly almighty protagonist', 'original work', 'other planet', 'piloted robot', 'place', 'plot twists', 'post-war', 'real robot', 'real robots', 'robot', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'shounen', 'skimpy clothing', 'space', 'space travel', 'speculative fiction', 'time', 'tone changes', 'vandalism', 'violence', 'war']"
11296,Agriculture Angel BARAKI,Agukaru,ONA,2010,5.14,5,https://myanimelist.net/anime/9689,False,https://cdn.myanimelist.net/images/anime/8/26860.jpg,"['Slice of Life', 'Supernatural']","['agriculture', 'comedy', 'educational', 'fantasy', 'flash animation', 'half-length episodes', 'henshin', 'japanese production', 'magic', 'magical girl', 'original work', 'present', 'rural', 'slice of life', 'super deformed', 'supernatural']"
11297,gdgd Fairies Movie: tte Iu Eiga wa Dou kana...?,,MOVIE,2014,6.74,1,https://myanimelist.net/anime/24071,False,https://cdn.myanimelist.net/images/anime/9/71792.jpg,"['Comedy', 'Fantasy']","['3d cg animation', 'absurdist humour', 'alternative world', 'bowling', 'cg animation', 'cg-anime', 'cgi', 'comedy', 'fairy', 'fantasy', 'full cgi', 'japanese production', 'kuudere', 'magic', 'meta', 'original work', 'parody', 'place', 'primarily female cast', 'space', 'sports', 'surreal comedy']"
11298,SOS TV Walpurgis Night Fever,,ONA,2010,5.12,11,https://myanimelist.net/anime/8706,False,https://cdn.myanimelist.net/images/anime/8/24004.jpg,"['Comedy', 'Sci-Fi']","['apocalyptic fiction', 'cg animation', 'cg-anime', 'cgi', 'comedy', 'cute girls doing cute things', 'disaster', 'female protagonist', 'full cgi', 'golf', 'japanese production', 'original work', 'other planet', 'parody', 'place', 'post apocalypse', 'post-apocalyptic', 'primarily female cast', 'robots', 'robots & android', 'sci-fi', 'science fiction', 'science-fiction', 'short episodes', 'space', 'space opera', 'surreal comedy', 'survival', 'work']"
11299,White Cat Legend Season 2,Da Li Si Rizhi 2nd Season,ONA,2022,7.51,12,https://myanimelist.net/anime/50240,False,https://cdn.myanimelist.net/images/anime/1375/126818.jpg,"['Action', 'Comedy', 'Fantasy', 'Mystery']","['9th century', 'action', 'anachronisms', 'animal protagonists', 'anthropomorphic', 'asia', 'autumn', 'based on a webtoon', 'black humour', 'cats', 'china', 'chinese animation', 'chinese production', 'comedy', 'conspiracy', 'court politics', 'crime', 'demon', 'earth', 'fantasy', 'feudal warfare', 'historical', 'juujin', 'law and order', 'martial arts', 'matriarchy', 'military', 'mystery', 'mythology', 'non-human protagonists', 'past', 'place', 'politics', 'psychological', 'season', 'spearplay', 'speculative fiction', 'swordplay', 'time', 'torture', 'tragedy', 'violence', 'war', 'winter']"
11300,Battle Spirits: Burning Soul,,TV,2015,6.71,51,https://myanimelist.net/anime/27737,True,https://cdn.myanimelist.net/images/anime/1114/131733.jpg,"['Action', 'Comedy', 'Fantasy', 'Mystery']","['action', 'alternative world', 'based on a card game', 'brain games and gambling', 'card battle', 'card battles', 'card games', 'competition', 'contemporary fantasy', 'fantasy', 'game', 'gaming – card games', 'ganbatte', 'historical', 'japanese production', 'kids', 'monster', 'new', 'past', 'proxy battles', 'school', 'sengoku period', 'sequel', 'sports', 'strategy game', 'time', 'tournament']"
11301,Shinkansen Henkei Robo Shinkalion Z the Animation,,TV,2021,5.89,41,https://myanimelist.net/anime/46381,True,https://cdn.myanimelist.net/images/anime/1381/118274.jpg,"['Action', 'Sci-Fi']","['action', 'cgi', 'family friendly', 'japanese production', 'kids', 'mecha', 'sci fi', 'sci-fi', 'science fiction', 'science-fiction', 'sequel', 'shounen', 'super power', 'super robot', 'trains']"
